UPC,PriceNet_$,,UPC
0656605211510,14.46,,00656605211510
0602567925934,9.71,,00602567925934
0076732618820,5,,00076732618820
0886977915727,11.55,,00886977915727
0602537521869,5,,00602537521869
0896308002811,9.94,,00896308002811
0748252907004,14.68,,00748252907004
0888751803725,9.35,,00888751803725
0098787124026,10.08,,00098787124026
0008811174026,10.44,,00008811174026
0050087304058,13.22,,00050087304058
0093624926320,13.26,,00093624926320
0008811126322,30.88,,00008811126322
0720642521229,2.7,,00720642521229
0896308002880,14.07,,00896308002880
0601215373127,2.7,,00601215373127
0696998593220,13.2,,00696998593220
0044001459429,10.44,,00044001459429
0008811272722,5,,00008811272722
0093624423027,3.3,,00093624423027
0602557991925,13.8,,00602557991925
0074646939123,22.4,,00074646939123
0602567781110,10.44,,00602567781110
0602498632253,7.25,,00602498632253
0828768028025,7.04,,00828768028025
0656605141329,10.63,,00656605141329
5056167109457,9.2,,05056167109457
0077774606721,6.67,,00077774606721
0093624777120,3.3,,00093624777120
0886973185926,8.25,,00886973185926
0050087244088,5.16,,00050087244088
0887254908029,5.94,,00887254908029
0752830445611,11.23,,00752830445611
0190296977961,10.63,,00190296977961
0602498001189,10.44,,00602498001189
0093624909392,17.6,,00093624909392
0731453768727,2.7,,00731453768727
0602527427539,3.5,,00602527427539
0050087245412,30.88,,00050087245412
0843930026357,8.25,,00843930026357
0602557986877,11.39,,00602557986877
0045778755622,10.08,,00045778755622
0602537832507,10.44,,00602537832507
0752830511828,9.1,,00752830511828
0887828039227,10.08,,00887828039227
0602547777300,8.25,,00602547777300
0602547600622,18.08,,00602547600622
0093624906896,10.09,,00093624906896
0602547883735,11.39,,00602547883735
0602527173160,10.44,,00602527173160
0816203017864,44.05,,00816203017864
0889854517724,11.28,,00889854517724
0602557103274,11.39,,00602557103274
0083061108021,11.39,,00083061108021
0602557681901,30.88,,00602557681901
0888751709225,8.97,,00888751709225
0190295718138,10.09,,00190295718138
0823564694320,13.63,,00823564694320
0602567540960,10.44,,00602567540960
0829305002027,9.1,,00829305002027
0084418423620,2.75,,00084418423620
0074646102626,7.04,,00074646102626
0886979491625,3.14,,00886979491625
0607396644629,10.45,,00607396644629
0828767119724,5.94,,00828767119724
0752830444317,13.94,,00752830444317
0074646422229,5.94,,00074646422229
4050538395211,10.08,,04050538395211
0190758281421,9.35,,00190758281421
0075678657894,10.09,,00075678657894
0190758420028,9.35,,00190758420028
0888430724228,5.94,,00888430724228
0602341022026,9.35,,00602341022026
0602557945874,33.33,,00602557945874
0840588116126,10.08,,00840588116126
0602567516484,10.44,,00602567516484
0602567741282,15.48,,00602567741282
0889030017123,8.64,,00889030017123
0603497864898,17.6,,00603497864898
8436569190760,8.98,,08436569190760
0810599022204,18.44,,00810599022204
0190758973524,9.35,,00190758973524
8435395502181,10.73,,08435395502181
5056167107095,9.13,,05056167107095
0603497858828,30.51,,00603497858828
0602557970821,23.1,,00602557970821
5056167108597,7.15,,05056167108597
0190758655918,14.99,,00190758655918
0602547963079,15.66,,00602547963079
0081227945930,14.14,,00081227945930
0752830544871,9.1,,00752830544871
0888072067417,10.73,,00888072067417
0819873017585,11.34,,00819873017585
0075678661624,10.09,,00075678661624
0752830537101,9.1,,00752830537101
0190295851200,13.26,,00190295851200
0602557634266,10.44,,00602557634266
0602557615296,13.22,,00602557615296
0889854371227,9.35,,00889854371227
0602557464177,10.44,,00602557464177
0190295831172,10.09,,00190295831172
0889854434229,9.35,,00889854434229
0889854208028,11.28,,00889854208028
0827590135123,8.8,,00827590135123
0881034155177,8.8,,00881034155177
0889854478520,10.51,,00889854478520
0888072028630,9.98,,00888072028630
0602557593020,9.98,,00602557593020
0843930021154,18.44,,00843930021154
4029759121466,11.68,,04029759121466
0724596940822,10.63,,00724596940822
0075597940336,13.26,,00075597940336
0731455806021,6.8,,00731455806021
0752830537903,9.9,,00752830537903
0889854593629,10.01,,00889854593629
0817424018685,8.64,,00817424018685
0752830443716,9.9,,00752830443716
0050087396961,8.25,,00050087396961
0190759025925,9.35,,00190759025925
0081227832124,4.02,,00081227832124
0094638241928,13.24,,00094638241928
0602567400608,27.86,,00602567400608
0042282538925,10.44,,00042282538925
0886978311627,5.94,,00886978311627
0045778760022,8.64,,00045778760022
0044003849723,10.44,,00044003849723
0602537864836,18.44,,00602537864836
0886972267227,5.94,,00886972267227
0018771836926,8.8,,00018771836926
0075597934236,10.63,,00075597934236
9324690138746,9.13,,09324690138746
0093624907725,8.64,,00093624907725
0823134005426,9.52,,00823134005426
0602537162406,10.44,,00602537162406
0858978005134,6.31,,00858978005134
0889854649524,14.85,,00889854649524
0752830444416,9.9,,00752830444416
0093624920090,13.26,,00093624920090
0724359843025,5,,00724359843025
0602547600660,12.64,,00602547600660
0656605233529,10.63,,00656605233529
0889466069123,11.88,,00889466069123
0810599021405,9.35,,00810599021405
0074646512227,4.49,,00074646512227
0720642446027,2.7,,00720642446027
0804879582496,12.55,,00804879582496
0078636931920,5.94,,00078636931920
0606949354428,5,,00606949354428
0731453478626,8.25,,00731453478626
0082839318426,5,,00082839318426
0190296949449,10.63,,00190296949449
0602527154138,10.44,,00602527154138
0602498828892,5,,00602498828892
0700261467016,11.65,,00700261467016
0710347124825,11.88,,00710347124825
0602527142869,23.1,,00602527142869
0801213356799,23.33,,00801213356799
0888072036130,11.86,,00888072036130
0889853066926,10.01,,00889853066926
0602547029218,18.44,,00602547029218
4050538429534,9.89,,04050538429534
0602547658456,10,,00602547658456
0685642924213,9.9,,00685642924213
0099923897026,11.34,,00099923897026
0844942051917,8.54,,00844942051917
0602557727920,18.44,,00602557727920
0093624907923,13.26,,00093624907923
0602567093954,15.4,,00602567093954
0696998021327,7.04,,00696998021327
0050087373610,13.19,,00050087373610
0889854760526,9.35,,00889854760526
0888430855526,7.15,,00888430855526
0081227954659,24.25,,00081227954659
0888430999626,5.94,,00888430999626
0074646578124,5.94,,00074646578124
0050087122652,4.84,,00050087122652
0888751062924,3.14,,00888751062924
0889854834821,7.98,,00889854834821
0050087374969,10.44,,00050087374969
4050538337365,8.25,,04050538337365
0889854490621,9.35,,00889854490621
0602527547633,18.44,,00602527547633
0889854091415,20.83,,00889854091415
0075021391123,10.44,,00075021391123
0074645736129,5.94,,00074645736129
0888072029767,17.7,,00888072029767
0804879582519,12.55,,00804879582519
0075992734721,4.75,,00075992734721
0602567140290,11.39,,00602567140290
0602557986891,11.39,,00602557986891
0724354093210,10,,00724354093210
0602557994797,13.19,,00602557994797
0093624934998,14.49,,00093624934998
0698268216730,10.56,,00698268216730
0045778757329,10.08,,00045778757329
0781484067528,12.43,,00781484067528
0083061106027,9.35,,00083061106027
0889854425623,7.98,,00889854425623
0093624904823,14.77,,00093624904823
0607396644827,9.52,,00607396644827
0602557897951,8,,00602557897951
0081227954109,61.05,,00081227954109
0075679039224,3,,00075679039224
0888751414518,16.97,,00888751414518
0050087403966,7.63,,00050087403966
0075678666919,61.05,,00075678666919
0081227945411,5.64,,00081227945411
0888751000025,40.77,,00888751000025
0634904078225,9.17,,00634904078225
0829421181552,13.05,,00829421181552
0856115004613,15.32,,00856115004613
0602557618211,8,,00602557618211
0810736021411,9.88,,00810736021411
0081227562724,14.77,,00081227562724
0888072372153,11.35,,00888072372153
0731454209625,2.7,,00731454209625
0828765220422,5.94,,00828765220422
0008817017723,15.4,,00008817017723
0602537112128,10.44,,00602537112128
0602341020923,7.15,,00602341020923
0078636693224,5.94,,00078636693224
0077774604925,3.3,,00077774604925
0720616106629,10.44,,00720616106629
0603497862153,14.09,,00603497862153
0696998020726,7.68,,00696998020726
0825646283415,7.79,,00825646283415
0731453673823,3.25,,00731453673823
0724359879420,14.16,,00724359879420
0081227127725,3.3,,00081227127725
0602537648214,18.44,,00602537648214
0602567235576,11.39,,00602567235576
0888837083829,9.35,,00888837083829
0856115004576,8.64,,00856115004576
0886978311924,5.94,,00886978311924
0696998528727,8.25,,00696998528727
0602547658593,18.44,,00602547658593
0602537444632,10.44,,00602537444632
0892038002404,12.38,,00892038002404
8024391089620,7.08,,08024391089620
0887254469919,26.02,,00887254469919
0889854925123,7.15,,00889854925123
0810599021801,8.25,,00810599021801
0889853768714,14.99,,00889853768714
0602547235053,5,,00602547235053
0864083000469,9.9,,00864083000469
0603497862344,10.6,,00603497862344
0886978065728,5.94,,00886978065728
0653341885593,9.9,,00653341885593
0075596026024,5.64,,00075596026024
0081227964566,11.83,,00081227964566
0074646572924,3.14,,00074646572924
0008811240028,7.89,,00008811240028
0888837198325,16.39,,00888837198325
0602557227482,11.39,,00602557227482
0602557356885,8.25,,00602557356885
0889853058327,7.98,,00889853058327
0889854461515,6,,00889854461515
0190758994628,11.28,,00190758994628
0888837168618,27.5,,00888837168618
0888072362628,11.35,,00888072362628
0602537945580,7,,00602537945580
0724353938123,6.67,,00724353938123
0634904079024,10.63,,00634904079024
0724353932626,6.67,,00724353932626
0886978311528,5.94,,00886978311528
0886978081124,7.04,,00886978081124
0888072009622,18.44,,00888072009622
0602547945419,13.8,,00602547945419
0731453238022,3.5,,00731453238022
0008817033426,2.7,,00008817033426
0602498617397,5,,00602498617397
0795041758521,3.5,,00795041758521
0602527015668,5,,00602527015668
0602537789894,9.71,,00602537789894
5099908729224,3.58,,05099908729224
0093624977087,114.28,,00093624977087
0602557136814,13.8,,00602557136814
0081227449421,10.09,,00081227449421
0008811313425,6.67,,00008811313425
0050086012473,8.25,,00050086012473
0190758021720,11.28,,00190758021720
0027072802721,7.04,,00027072802721
0077779444922,6.67,,00077779444922
0081227646325,3.84,,00081227646325
0075021036727,6.67,,00075021036727
4050538360769,8.64,,04050538360769
0602498824016,5,,00602498824016
0190295664503,10.09,,00190295664503
0602567321293,11.39,,00602567321293
0793018920629,4.84,,00793018920629
0602567838104,11.39,,00602567838104
0731453808928,5,,00731453808928
0731383693809,20,,00731383693809
0888072065093,10.1,,00888072065093
0724356074521,3.5,,00724356074521
0858978005806,17.6,,00858978005806
0602498540930,8.25,,00602498540930
0016861807320,5.64,,00016861807320
0600753051474,21.54,,00600753051474
0602517741850,13.22,,00602517741850
0602567891604,13.19,,00602567891604
0825646933068,13.26,,00825646933068
0075678967658,5.64,,00075678967658
0028941941428,10.44,,00028941941428
0093624978992,8.64,,00093624978992
0050087157975,13.22,,00050087157975
0602498688519,5,,00602498688519
5099990674723,17.88,,05099990674723
0886977092428,3.14,,00886977092428
0190758941325,10.51,,00190758941325
0610017168534,7.17,,00610017168534
0074646340622,5.94,,00074646340622
0081227316129,13.26,,00081227316129
0075678999635,10.09,,00075678999635
0647946999847,7.15,,00647946999847
0780163510126,18.07,,00780163510126
0602527833903,10.44,,00602527833903
0602567647966,10.44,,00602567647966
0792755575024,7.26,,00792755575024
0843563106785,10.63,,00843563106785
0843930021147,18.44,,00843930021147
4050538419801,9.3,,04050538419801
0028947862086,13.92,,00028947862086
8435395501870,8.8,,08435395501870
0602557565591,17.63,,00602557565591
0602567484318,8.25,,00602567484318
0602557897975,5.16,,00602557897975
0042284487122,6.67,,00042284487122
0094634404921,9.71,,00094634404921
0050087241360,30.88,,00050087241360
0081227409920,4.02,,00081227409920
0823564850108,13.63,,00823564850108
0889854115623,9.35,,00889854115623
0842812106354,8.25,,00842812106354
0889854496920,16.39,,00889854496920
0081227319427,3.84,,00081227319427
0888751506510,21.95,,00888751506510
0889854157326,9.35,,00889854157326
0602557711325,13.19,,00602557711325
0752830445710,10,,00752830445710
0093624442721,5.64,,00093624442721
0616892525547,13,,00616892525547
0889854972424,9.35,,00889854972424
0720616201720,10.44,,00720616201720
0602527779089,5,,00602527779089
0887254722328,5.94,,00887254722328
0843930036493,10.44,,00843930036493
0602537108879,15.4,,00602537108879
0075678671081,12.4,,00075678671081
0602537159048,5,,00602537159048
0888837149822,4.76,,00888837149822
0075678669224,9.43,,00075678669224
0731454093026,9.71,,00731454093026
0075678123924,3.84,,00075678123924
0075678278723,13.26,,00075678278723
0886919841220,5.94,,00886919841220
0076732625323,3.5,,00076732625323
0008811031725,9.58,,00008811031725
0602547822284,18.44,,00602547822284
0008811164829,7.63,,00008811164829
0889854485122,9.35,,00889854485122
0602517512702,5,,00602517512702
0602567492993,15.4,,00602567492993
0731456462424,10.44,,00731456462424
0889854675813,15.46,,00889854675813
0074646963029,5.94,,00074646963029
0731454226820,8.25,,00731454226820
0720642421123,10.44,,00720642421123
0190758200323,9.35,,00190758200323
0008817019925,6.67,,00008817019925
0607396643622,10.25,,00607396643622
0731454997423,15.4,,00731454997423
0093624815426,5.64,,00093624815426
0008817021720,8.25,,00008817021720
0889854651428,9.35,,00889854651428
0720642472729,2.7,,00720642472729
0081227377526,14.09,,00081227377526
0731452735126,2.7,,00731452735126
0606949048624,5,,00606949048624
0602557611755,11.39,,00602557611755
0075678264924,9.42,,00075678264924
0602557825381,10.44,,00602557825381
0602557921861,10.44,,00602557921861
0724352909124,2.7,,00724352909124
0762183493726,14.29,,00762183493726
5051300533472,17.7,,05051300533472
5034504167827,12.55,,05034504167827
0693461258020,10.44,,00693461258020
0602498605660,10.44,,00602498605660
0724385277207,3.5,,00724385277207
0602557935073,12.64,,00602557935073
0075597933574,11.83,,00075597933574
0050086115075,5,,00050086115075
0602498641439,2.7,,00602498641439
0889853909513,14.99,,00889853909513
0602567124610,11.86,,00602567124610
0093624908869,13.26,,00093624908869
0889854509729,9.35,,00889854509729
0075678659829,10.09,,00075678659829
0843930001422,5.16,,00843930001422
0843930001996,5,,00843930001996
0099923889526,11.34,,00099923889526
0602567014072,10.44,,00602567014072
4050538350029,10.08,,04050538350029
0727361351922,9.3,,00727361351922
0752830511620,9.1,,00752830511620
0050087169190,3.5,,00050087169190
0602567162834,11.39,,00602567162834
0744861109228,13.37,,00744861109228
0192641001376,8.8,,00192641001376
0659682994314,8.8,,00659682994314
0889854962326,9.35,,00889854962326
0602537364251,8.25,,00602537364251
0602537445264,5,,00602537445264
0889854364823,9.35,,00889854364823
0729798774510,8.43,,00729798774510
0602567414056,10.44,,00602567414056
0602557784794,10.44,,00602557784794
0843930007103,18.44,,00843930007103
0602537405152,20.71,,00602537405152
0888072048003,9.98,,00888072048003
0018771849322,13.22,,00018771849322
4050538360776,10.08,,04050538360776
0673855061528,10.08,,00673855061528
0602547161697,5,,00602547161697
0602567169772,10.44,,00602567169772
0880882323325,8.25,,00880882323325
0819873016663,6.93,,00819873016663
0093624908197,13.26,,00093624908197
0888072048232,11.35,,00888072048232
0602547360342,5,,00602547360342
0602547503305,7.25,,00602547503305
0888430404021,11.55,,00888430404021
0602567381716,8.25,,00602567381716
0190758378923,9.35,,00190758378923
0858275041224,7.32,,00858275041224
0093624920250,9,,00093624920250
0810555020770,11.35,,00810555020770
0075597935202,10.08,,00075597935202
0603497864409,10,,00603497864409
0888751849525,7.15,,00888751849525
0888072033917,11.35,,00888072033917
0843930032327,11.39,,00843930032327
0744861132820,11.34,,00744861132820
0602567565659,15.4,,00602567565659
0602567787334,8.8,,00602567787334
4050538420951,10.08,,04050538420951
0888072068223,17.7,,00888072068223
0752830545373,9.32,,00752830545373
0752830933446,9.1,,00752830933446
0889854536725,9.35,,00889854536725
0602567816720,7.15,,00602567816720
0190295615161,11.83,,00190295615161
0888072056893,7.77,,00888072056893
0888072074248,9.99,,00888072074248
0190295568764,23.24,,00190295568764
0602567910336,11.5,,00602567910336
4050538383911,10.08,,04050538383911
0190758655819,14.99,,00190758655819
0881861170121,13.82,,00881861170121
0816203015327,59.53,,00816203015327
0081227253226,6.59,,00081227253226
0843930032297,10.44,,00843930032297
0843930034888,10.44,,00843930034888
0602557919486,15.48,,00602557919486
0602567042778,5.16,,00602567042778
0075678655425,12.48,,00075678655425
0050087169329,5,,00050087169329
0888072062665,10.1,,00888072062665
0695842340928,7.7,,00695842340928
0075678215728,3.3,,00075678215728
0074646664827,5.94,,00074646664827
0603497861286,16.88,,00603497861286
0602557567014,5,,00602557567014
8024391085820,8.54,,08024391085820
0602557970890,23.1,,00602557970890
0889853071425,7.15,,00889853071425
0889853209026,9.35,,00889853209026
0790617602529,8.25,,00790617602529
0888430357129,5.94,,00888430357129
0008811085926,8.25,,00008811085926
0016351546227,13.22,,00016351546227
0602567891796,11.39,,00602567891796
0076742230722,3.5,,00076742230722
0828527777522,7.26,,00828527777522
0181475705123,12.54,,00181475705123
0828765103824,8.25,,00828765103824
0602527450889,8.25,,00602527450889
0673203113725,12.54,,00673203113725
0724383781027,6.67,,00724383781027
0602567271017,14.16,,00602567271017
0075021030015,6.67,,00075021030015
0886919389326,8.97,,00886919389326
0602567857723,11.39,,00602567857723
0616948912956,1,,00616948912956
0889854508623,13.24,,00889854508623
0099923894421,11.34,,00099923894421
0602567252092,27.86,,00602567252092
0715187945227,10.09,,00715187945227
0081227828820,13.26,,00081227828820
0008811251826,8.25,,00008811251826
0025218330220,4.02,,00025218330220
0696859969492,9.9,,00696859969492
0075596063029,14.85,,00075596063029
0752830445413,9.9,,00752830445413
0011661161627,7.98,,00011661161627
0602567400936,13.22,,00602567400936
0888072049321,9.98,,00888072049321
0828766246827,6.67,,00828766246827
0602557105339,13.8,,00602557105339
0843930029907,8.25,,00843930029907
0050087364038,8.94,,00050087364038
0602567491095,8.25,,00602567491095
0889854593612,17.01,,00889854593612
0602527460307,8.25,,00602527460307
0099923895329,12.6,,00099923895329
0099923884422,12.6,,00099923884422
0888072037571,11.35,,00888072037571
0602557664805,13.19,,00602557664805
0602557710229,10.73,,00602557710229
0889853989720,9.35,,00889853989720
0028948157914,10.44,,00028948157914
0752830936140,9.1,,00752830936140
0602557804287,9.62,,00602557804287
4050538343519,9.35,,04050538343519
0889854868123,9.35,,00889854868123
0752830444614,9.9,,00752830444614
0724101787225,8.5,,00724101787225
0697691883984,7.15,,00697691883984
0617884935528,10.44,,00617884935528
0698268217010,8.53,,00698268217010
0602567400929,13.22,,00602567400929
0889854718527,152.74,,00889854718527
0190758550824,7.15,,00190758550824
5283817134990,12.27,,05283817134990
0811790021638,8.8,,00811790021638
0602537734535,30.95,,00602537734535
0081227938772,3.3,,00081227938772
0889854177324,28.33,,00889854177324
0075596020527,8.64,,00075596020527
0888915179864,19.93,,00888915179864
0791558454321,13.37,,00791558454321
0849320036722,11.23,,00849320036722
0654436051923,10.08,,00654436051923
0752830289673,13.94,,00752830289673
0723721038557,11.68,,00723721038557
0075678656910,21.39,,00075678656910
0886972372020,3.14,,00886972372020
0602577021626,10.44,,00602577021626
0888750614124,9.35,,00888750614124
0855579006218,17.79,,00855579006218
0190295570453,45.7,,00190295570453
0190758966311,18.88,,00190758966311
0602577033193,18.44,,00602577033193
0886978342027,11.55,,00886978342027
0602498745885,10.44,,00602498745885
0093624922087,14.49,,00093624922087
0696859969614,14.68,,00696859969614
0720642200629,10.44,,00720642200629
0008811090623,10.44,,00008811090623
0190295570422,61.05,,00190295570422
0888837331425,16.39,,00888837331425
0074643720625,5.94,,00074643720625
0602577297090,14.45,,00602577297090
0044007729120,6.67,,00044007729120
0090431636022,8.25,,00090431636022
0880882165420,9.98,,00880882165420
0602537643707,10.8,,00602537643707
0016581679023,13.24,,00016581679023
0050087304065,8.25,,00050087304065
0081227962364,15.32,,00081227962364
0652637320817,17.74,,00652637320817
0093624967330,15.32,,00093624967330
0828768891421,3.14,,00828768891421
0098787069013,13.63,,00098787069013
0888430770225,3.14,,00888430770225
0741157876710,15,,00741157876710
0015095891129,3.85,,00015095891129
0602527566597,5.67,,00602527566597
0829732213812,13.63,,00829732213812
0602547648709,12,,00602547648709
0811774026512,19.17,,00811774026512
0819514011491,19.93,,00819514011491
0656605233512,20,,00656605233512
0617884646424,7.26,,00617884646424
0888915663776,20.36,,00888915663776
0602557670394,20.71,,00602557670394
0190758937625,9.35,,00190758937625
0013431488521,7.98,,00013431488521
5099930145122,10.73,,05099930145122
0684038814725,7.15,,00684038814725
0602498899700,9.3,,00602498899700
0886972418926,4.1,,00886972418926
0602527621418,11.39,,00602527621418
0888072332041,25.33,,00888072332041
0602537730735,10.57,,00602537730735
0848064003342,11,,00848064003342
0602557117745,7,,00602557117745
0081227960698,33,,00081227960698
0819514010685,3.54,,00819514010685
0602537771073,10.44,,00602537771073
0824046712426,17.04,,00824046712426
0085365493223,13.22,,00085365493223
0192641062490,10.44,,00192641062490
0880040420125,14.07,,00880040420125
0724358091816,18.44,,00724358091816
0824046311322,11.58,,00824046311322
0190758624020,10.55,,00190758624020
0093624936138,10.09,,00093624936138
0602537530311,18.44,,00602537530311
0602577236969,10.44,,00602577236969
0888072357723,11.35,,00888072357723
0657036128422,8.8,,00657036128422
0634457893320,9.52,,00634457893320
0093624937210,10.09,,00093624937210
0602537538881,10.44,,00602537538881
5056167111009,9.9,,05056167111009
0823564819501,15.68,,00823564819501
0027072804527,9.35,,00027072804527
0878037003413,14.46,,00878037003413
0090431275528,10.73,,00090431275528
0602527259901,6.67,,00602527259901
0888072337602,7.98,,00888072337602
0602527554723,23.1,,00602527554723
0602557090406,53.57,,00602557090406
0656605028217,10,,00656605028217
0028948224180,25.33,,00028948224180
0848064006404,12,,00848064006404
0638647808125,8.53,,00638647808125
0880882336714,20.71,,00880882336714
0050087323295,10.44,,00050087323295
0602547600578,9.3,,00602547600578
0028948364862,13.22,,00028948364862
5301701910342,6.81,,05301701910342
0888751209718,14.99,,00888751209718
0602547695864,13.8,,00602547695864
0888072077454,9.35,,00888072077454
0075679041920,3.3,,00075679041920
0731453032323,3.58,,00731453032323
0042284658621,6.67,,00042284658621
0016351583529,13.22,,00016351583529
0731454227025,2.7,,00731454227025
0602498607107,3.58,,00602498607107
0008817029122,10.44,,00008817029122
0601143112324,7.98,,00601143112324
0888072024953,15.48,,00888072024953
0190295923518,130.5,,00190295923518
0889854505028,9.35,,00889854505028
0816715020642,14.46,,00816715020642
0602527256122,7.77,,00602527256122
0843930030460,7,,00843930030460
0848064006343,41.25,,00848064006343
0616892518440,32.74,,00616892518440
0731383683503,10,,00731383683503
0738597209529,7.26,,00738597209529
0602557383164,23.1,,00602557383164
0044003161016,9.98,,00044003161016
0602537501731,11.39,,00602537501731
0601215327823,6.67,,00601215327823
0602537559329,11.39,,00602537559329
0602537995608,10.44,,00602537995608
0842812106361,12.06,,00842812106361
0025218810128,7.98,,00025218810128
0098787122015,13.63,,00098787122015
0738597240126,8.25,,00738597240126
0858275049244,24.88,,00858275049244
0711583529665,9.13,,00711583529665
0075597929072,15.32,,00075597929072
0711583529603,9.13,,00711583529603
0888915508503,9.2,,00888915508503
0602567474012,104.74,,00602567474012
0888915771785,8.47,,00888915771785
0888072057555,15.48,,00888072057555
0054987415128,10.43,,00054987415128
0018861006529,11.43,,00018861006529
0826992001722,11.35,,00826992001722
0886972405421,4.1,,00886972405421
0715187904026,5.64,,00715187904026
0886974685425,5.94,,00886974685425
0792755575222,6.67,,00792755575222
0886979603523,16.39,,00886979603523
0746105075122,8.21,,00746105075122
0808835439824,5.23,,00808835439824
5099951752729,8.25,,05099951752729
0827969265420,8.25,,00827969265420
3149020935583,16.13,,03149020935583
0077778037828,8.43,,00077778037828
0602517026759,11.39,,00602517026759
0602537260096,13.19,,00602537260096
0664140964129,8.58,,00664140964129
5054429135077,14.63,,05054429135077
5026328104232,16.83,,05026328104232
0602517065185,10.44,,00602517065185
0602537727889,18.44,,00602537727889
0727361466626,28.39,,00727361466626
0825646865475,19.14,,00825646865475
0602567581932,23.1,,00602567581932
0825646280100,22.95,,00825646280100
0094639565924,14.16,,00094639565924
0653738397227,10.45,,00653738397227
0075678665318,15.32,,00075678665318
0817424015714,8.64,,00817424015714
0881034122773,18.44,,00881034122773
0656605143217,15.3,,00656605143217
0040232674150,6.93,,00040232674150
0658921936016,9.1,,00658921936016
0889854675011,19.33,,00889854675011
0734257200820,13.22,,00734257200820
0602567787136,17.63,,00602567787136
0886972332420,3.14,,00886972332420
0602577013393,8.25,,00602577013393
9324690150922,9.13,,09324690150922
5060137483188,10.22,,05060137483188
0784712360729,9.35,,00784712360729
0732351109520,9.9,,00732351109520
0689230015727,9.9,,00689230015727
0603497856787,14.09,,00603497856787
0732351042025,4.76,,00732351042025
0789577775923,8.75,,00789577775923
0689230019626,10.55,,00689230019626
0689230019428,10.55,,00689230019428
0880040417521,14.07,,00880040417521
0729337721326,10.55,,00729337721326
0705438056529,9.1,,00705438056529
0689230020127,10.55,,00689230020127
0075678893032,16.11,,00075678893032
0081227080211,19.14,,00081227080211
0720841211310,12.8,,00720841211310
0732351202726,9.9,,00732351202726
0732351114623,11.23,,00732351114623
0889853582112,27.07,,00889853582112
0801061027612,17.44,,00801061027612
0190295990404,16.88,,00190295990404
0759656062015,19.82,,00759656062015
0602557079807,18.44,,00602557079807
0045778037124,10.55,,00045778037124
0889853095513,21.95,,00889853095513
0032357209522,9.1,,00032357209522
0020286216094,11.23,,00020286216094
0025041142526,11.68,,00025041142526
0602567731184,30.95,,00602567731184
0093624903796,19.14,,00093624903796
0020286219484,13.05,,00020286219484
0042284166126,9.3,,00042284166126
0090431279427,4.4,,00090431279427
0190394544102,7.15,,00190394544102
0020286222927,33.72,,00020286222927
0724385155826,13.22,,00724385155826
0077779205820,10.44,,00077779205820
0020286223030,11.23,,00020286223030
0020286223641,11.23,,00020286223641
0600445000322,15.4,,00600445000322
0020286223481,11.23,,00020286223481
0081227996161,14.09,,00081227996161
0602517492950,13.22,,00602517492950
0602517865792,9.3,,00602517865792
0602527252513,11.39,,00602527252513
0610017110236,10.73,,00610017110236
0602527438122,8.25,,00602527438122
0602517396746,10.44,,00602517396746
0050087293772,6.67,,00050087293772
0020286224020,8.54,,00020286224020
0887654860514,18.88,,00887654860514
0020286223603,11.23,,00020286223603
0602537849444,10.44,,00602537849444
0020286223535,9.1,,00020286223535
0020286224839,11.23,,00020286224839
0020286225669,11.23,,00020286225669
0050087310899,10.44,,00050087310899
0089353332020,8.86,,00089353332020
0896308002866,19.92,,00896308002866
0027297971523,12.87,,00027297971523
0020286225867,11.23,,00020286225867
0076949867516,10.55,,00076949867516
0602547952158,201.08,,00602547952158
0888751842915,15.75,,00888751842915
0783027032222,11.08,,00783027032222
0008811110314,18.44,,00008811110314
0020286226079,11.68,,00020286226079
0610017448124,30.88,,00610017448124
0602401501386,8.54,,00602401501386
0767981103228,5.84,,00767981103228
0767981108322,10.55,,00767981108322
0794558031820,9.9,,00794558031820
0888295692335,8.75,,00888295692335
0638647807128,9.19,,00638647807128
0823564840406,10.22,,00823564840406
0701822919654,6.88,,00701822919654
5055354413810,7.87,,05055354413810
0767981158228,9.1,,00767981158228
0664140942622,8.58,,00664140942622
0753957218522,14.07,,00753957218522
0767981163925,9.9,,00767981163925
0780163497823,10.55,,00780163497823
0780163500721,10.55,,00780163500721
0780163499520,10.55,,00780163499520
0602567491163,23.1,,00602567491163
0888430771123,3.14,,00888430771123
0028948359240,12.55,,00028948359240
0888295761413,17.05,,00888295761413
0192562711286,23.91,,00192562711286
0769623607125,11.23,,00769623607125
0753957218621,11.68,,00753957218621
0880882339319,18.08,,00880882339319
0753957218720,11.23,,00753957218720
0780163505320,10.55,,00780163505320
0794558037921,9.9,,00794558037921
0769498675755,9.9,,00769498675755
0759707170522,10.55,,00759707170522
0780163501827,10.55,,00780163501827
0780163509229,10.55,,00780163509229
0794558040129,9.9,,00794558040129
0746105076129,9.9,,00746105076129
0753957219222,11.23,,00753957219222
0769498675076,7.15,,00769498675076
0607396644520,10.23,,00607396644520
0826863316627,11,,00826863316627
0752830935341,9.1,,00752830935341
0746105075924,9.9,,00746105075924
0752830287372,9.1,,00752830287372
0884860235129,10.45,,00884860235129
4050538448313,10.08,,04050538448313
0752830287877,8.54,,00752830287877
0769623608320,11.23,,00769623608320
0808720008623,7.15,,00808720008623
0808720012729,7.5,,00808720012729
0810488020069,7.15,,00810488020069
0810488020878,7.5,,00810488020878
