ISBN,PriceNet_$
9786317035300,8.57
9786317387942,8.57
9786317310704,8.57
9786312299837,8.57
9786317310568,8.57
9786315130854,8.57
9786316645845,8.58
9786317402584,8.58
9786313118038,8.58
9786317484504,8.58
9786314754686,8.58
9786314376888,8.58
9786317023864,8.58
9786315650031,8.58
9780792195405,8.58
9786317290945,8.58
9786317452558,8.58
9780792190219,8.58
9786316923288,8.58
9786317084575,8.58
9786317130999,8.58
9786316726353,8.58
9786315046209,8.58
9786316189240,8.58
9786316860996,8.58
9781415707319,8.58
9786316770844,8.58
9786315650086,8.58
9781415706930,8.58
9786315856341,8.58
9786315441011,8.58
9786311809044,8.58
9786312501749,8.58
9786317023956,8.58
9786316345431,8.58
9786316849489,8.58
9786316726667,8.58
9786317402690,8.58
9786307494124,8.58
9786312533597,8.58
9786316619815,8.58
9786317052314,8.58
9786316726445,8.58
9786316236876,8.58
9786316367716,8.58
9786317160736,8.58
9786316055613,8.58
9786315664786,8.58
9780792195610,8.58
9786314892388,8.58
9780792197980,8.58
9786310952406,8.58
9786315813146,8.58
9786315662911,8.58
9786311396681,8.58
9786317405585,8.64
9786316633088,8.64
9780767813266,8.64
9786317606647,8.64
9786315797224,8.64
9781424818839,8.64
9780767856126,8.64
9781435951174,8.64
9786317499218,8.64
9781424869275,8.64
9786317472754,8.75
9786317367005,8.75
9786317225466,8.75
9786317102132,8.75
9786317372627,8.75
9786317123427,8.75
9786317285149,8.75
9786317472761,8.75
9786317072367,8.8
9786317122628,8.8
9786315162756,8.8
9786317049888,8.8
9786317243255,8.8
9786316877185,8.8
9786316946775,8.8
9786316885920,8.8
9786316753564,8.8
9786317023987,8.8
9786316739988,8.8
9786316974679,8.8
9786316872043,8.8
9786316872043,8.8
9786317023871,8.8
9786316800831,8.8
9786317163904,8.8
9786316715630,8.8
9786316209382,8.8
9780780675926,8.8
9786315701108,8.8
9786315031892,8.8
9786315656491,8.8
9786315846557,8.8
9786314691332,8.8
9786315056710,8.8
9786316858382,8.8
9786317383494,8.8
9786317452305,8.8
9786316192608,8.8
9786316990549,8.8
9786315961861,8.8
9786316858504,8.8
9786313010011,8.8
9786315739446,8.8
9786314404611,8.8
9786314969783,8.8
9781419849473,8.8
9781419849435,8.8
9786316813008,8.8
9780780667693,8.8
9786315340772,8.8
9781419849404,8.8
9786316478627,8.8
9781419898013,8.8
9786315869150,8.8
9786317539532,8.83
9786317242036,9.04
9786317081444,9.06
9786312468035,9.06
9780790768038,9.06
9786310552378,9.06
9786317439719,9.08
9786317252431,9.08
9786317439740,9.08
9786317439818,9.08
9786317318472,9.08
9786317306523,9.08
9786317306523,9.08
9786317439733,9.08
9786317409194,9.08
9786317305472,9.08
9786317169760,9.08
9786316967053,9.08
9786317487499,9.08
9786316473813,9.08
9786317508873,9.08
9786317252356,9.08
9786317361157,9.08
9786317514010,9.08
9786317252400,9.08
9786317252530,9.08
9786317441088,9.08
9786316843159,9.08
9786317119673,9.08
9786317512863,9.08
9786317512870,9.08
9786317514034,9.08
9786316843265,9.08
9786317487550,9.08
9786316222718,9.1
9786316334916,9.1
9786316550651,9.1
9786316777218,9.1
9786315821455,9.1
9786316575401,9.1
9786316921451,9.1
9786316606563,9.1
9786312585008,9.1
9786314196844,9.1
9786316452245,9.1
9786316871954,9.1
9786316773340,9.1
9786315905865,9.1
9786316328908,9.1
9786316773319,9.1
9786316886118,9.1
9786317490703,9.34
9786317373402,9.34
9786317085428,9.34
9786317399600,9.34
9786317092082,9.34
9786317252745,9.34
9786317373648,9.34
9786317225978,9.34
9786317441354,9.34
9786317226074,9.34
9781894449441,9.56
9786317218802,9.6
9786316923295,9.63
9786315819957,9.63
9786315078958,9.63
9780780691933,9.63
9786315185465,9.63
9786315438233,9.63
9786316367723,9.63
9786316095268,9.63
9780780681194,9.63
9780780671225,9.63
9786315590733,9.63
9786314967536,9.63
9786315472077,9.63
9786316222725,9.63
9780780671454,9.63
9786316209467,9.63
9786315245916,9.71
9786315245909,9.71
9786314153229,9.71
9786315034473,9.71
9786317123458,9.76
9781624040313,9.79
9781624040559,9.79
9780780695504,9.79
9781419893155,9.79
9786315373923,9.79
9781624040535,9.79
9786317235823,9.89
9786315190612,9.89
9786316254344,9.9
9786316209559,9.9
9786316915641,9.9
9786316915702,9.9
9786317052826,9.9
9786316915771,9.9
9786317473508,9.9
9786316254405,9.9
9786316775382,10.05
9786314452735,10.05
9786316858955,10.05
9786315631900,10.18
9786317336223,10.18
9786316189295,10.19
9786316971463,10.19
9786313356829,10.19
9786312974987,10.19
9786312850700,10.19
9786314338916,10.19
9786312312611,10.19
9786312704997,10.19
9786316858917,10.19
9786313180011,10.19
9786311621110,10.19
9786311888582,10.19
9786312125624,10.19
9781415716434,10.19
9786313235308,10.19
9786313873203,10.19
9781415722046,10.19
9786314926557,10.19
9786315989964,10.19
9786313926824,10.19
9786314802936,10.19
9781415723425,10.19
9786310853550,10.19
9781931669641,10.19
9786312799337,10.19
9786314740054,10.19
9781415713181,10.19
9786313159468,10.19
9786314404437,10.19
9781415726143,10.19
9786317439672,10.27
9786317448933,10.27
9786317318021,10.27
9786317409156,10.27
9786317448919,10.27
9786317253247,10.27
9786317363502,10.27
9786316877635,10.27
9786317512795,10.27
9786317409309,10.27
9786317487567,10.27
9786317512818,10.27
9786317422964,10.27
9786317361201,10.27
9786317302754,10.27
9786317200111,10.27
9786316966872,10.27
9786317119857,10.27
9786317487703,10.27
9786317487628,10.27
9786314424909,10.28
9786315326172,10.28
9786315151804,10.28
9786314790639,10.28
9786314494001,10.28
9786314099831,10.28
9781593756956,10.37
9786317380219,10.38
9786317441378,10.39
9786317441453,10.39
9786317302877,10.4
9786315126741,10.45
9786316952202,10.73
9786316970626,10.73
9786317067110,10.73
9786315686115,10.73
9786316922083,10.73
9780788860973,10.73
9786317237834,10.73
9786317081215,10.73
9786316682147,10.73
9786314287641,10.73
9786317212251,10.73
9786317227644,10.73
9786316823922,10.73
9780788859960,10.73
9786315526015,10.73
9786315185403,10.73
9786314738549,10.73
9786316662286,10.73
9786317208322,10.73
9786316581518,10.73
9786317226418,10.73
9780780697690,10.73
9780780697720,10.73
9786316363442,10.73
9786317274105,10.73
9786316927095,10.73
9786317048041,10.73
9786317320635,10.73
9786317379510,10.73
9786317047945,10.73
9786316881625,10.73
9780780697744,10.73
9786315878312,10.73
9786317156333,10.73
9781622242740,10.73
9786316838063,10.73
9786317339927,10.73
9786314603946,10.73
9786316646941,10.73
9781419890666,10.73
9780780697669,10.73
9786316682758,10.73
9786317166042,10.73
9786317393189,10.73
9780780691155,10.73
9786316569097,10.73
9786317274136,10.73
9786315541131,10.73
9786317140219,10.73
9786317247352,10.73
9786316550613,10.73
9786315317729,10.73
9786317464162,10.73
9786317207455,10.73
9786317274129,10.73
9780780691094,10.73
9786317379503,10.73
9786316581532,10.73
9786316610911,10.78
9786315659492,10.78
9786315574795,10.78
9786317485860,10.78
9786315123481,10.78
9786317418233,10.78
9786317278677,10.78
9786317485815,10.78
9786317188020,10.78
9786310603698,10.78
9786316189226,10.78
9786316645715,10.78
9786316975102,10.78
9786316972736,10.78
9786317309272,10.78
9786317310636,10.78
9786317226272,10.78
9786317241541,10.78
9786311353646,10.78
9786314772192,10.78
9780780684478,10.89
9780790768113,10.9
9786317181595,10.92
9786317182318,10.92
9786317003514,10.92
9786317136403,10.92
9786317078710,10.92
9786317136373,10.92
9786317216365,10.92
9786317098435,10.92
9786316420404,10.92
9786317078635,10.92
9786317026346,10.92
9786317539655,10.92
9786316829788,10.97
9786316615589,10.98
9786316581273,10.98
9786317497849,10.98
9781593751555,10.98
9786316673749,10.98
9786311302163,10.98
9786317302006,10.98
9786317051850,10.98
9786316583864,10.98
9781608836147,10.99
9781616151898,10.99
9786317373488,10.99
9786317373525,10.99
9786317016781,10.99
9786316479518,10.99
9786317441552,10.99
9786317490680,10.99
9786317499997,10.99
9786315872013,10.99
9786317131101,10.99
9786317197787,10.99
9786317197800,10.99
9786317226111,10.99
9786315354984,11
9786317303461,11
9781531703806,11
9781531702069,11
9781627899888,11
9786317109834,11
9781608832804,11
9781627897907,11
9781627895552,11
9781531704483,11
9781531702373,11
9781608834358,11
9781627899307,11
9781627899895,11
9786316854384,11
9781627897945,11
9781531704834,11
9780793696963,11
9781531702717,11
9786317445062,11
9781415702604,11
9786317392908,11
9781531703844,11
9781531704131,11
9781627891882,11
9786317489318,11
9781531704759,11
9786309101228,11
9781415709306,11
9781531704841,11
9786308594755,11
9786317263383,11.03
9786317037243,11.03
9786316977830,11.03
9786317035164,11.03
9786317106949,11.03
9786317115026,11.03
9786317022454,11.03
9786317517233,11.41
9786317350489,11.41
9786314790615,11.43
9786315180606,11.43
9786313255146,11.43
9786314681128,11.43
9786311718285,11.43
9786317053236,11.44
9786317053144,11.44
9786317053106,11.44
9786317053182,11.44
9786317525313,11.44
9786317053212,11.44
9786317052772,11.44
9786317117808,11.44
9786317119710,11.44
9786317047488,11.44
9786317487772,11.44
9786317047440,11.44
9786317168589,11.44
9786317053274,11.44
9786317535299,11.5
9786317323940,11.5
9786317454064,11.54
9786317173774,11.54
9786317536838,11.54
9786317390973,11.55
9786317427549,11.55
9786317383333,11.55
9786317539730,11.55
9786317504172,11.55
9786317445468,11.55
9786317427228,11.55
9786317337534,11.55
9786316977823,11.55
9786317452039,11.55
9786317354487,11.55
9786317452152,11.55
9786317505056,11.55
9786317499201,11.55
9786317504127,11.64
9786316903419,11.75
9786317098510,11.75
9786317098466,11.75
9786317022911,11.75
9786317261884,11.75
9786313200603,11.75
9786317383425,11.75
9786317211360,11.75
9786317034129,11.75
9786316913289,11.75
9786317162136,11.75
9786317234192,11.75
9786316975263,11.75
9786317211407,11.75
9786317316621,11.75
9786316994844,11.75
9786316918826,11.75
9786317129634,11.75
9786316800817,11.75
9786317211322,11.75
9786317352148,11.75
9786316915580,11.75
9786317170643,11.75
9786314395964,11.75
9786316640499,11.75
9786316921468,11.75
9786317161146,11.75
9786317211391,11.75
9786317078260,11.75
9786317042674,11.75
9786317162105,11.75
9786317233027,11.75
9786316921482,11.75
9786317078406,11.75
9786316893017,11.75
9786316907943,11.75
9786316698742,11.75
9786313639779,11.75
9786316840936,11.75
9786317233102,11.75
9786317106871,11.75
9781681433608,11.8
9786316540317,11.85
9786316614926,11.92
9786316202697,11.92
9786317145351,11.92
9786316104809,11.92
9786316903457,11.92
9786313375769,11.92
9786317145337,11.92
9786314353711,11.96
9786317531628,11.96
9786317117839,12.01
9786317439795,12.01
9786316842985,12.01
9786317269996,12.01
9786317305595,12.01
9786317439702,12.01
9786317218741,12.01
9786314833855,12.01
9786317512771,12.01
9786316846778,12.06
9786316923271,12.06
9786317122536,12.06
9786315874468,12.06
9786317046184,12.06
9786317009226,12.06
9786317022744,12.06
9786316189844,12.06
9786313852000,12.06
9786316328830,12.06
9786315614408,12.06
9786316800923,12.06
9786316328946,12.06
9786316209269,12.06
9786316505354,12.06
9786315652806,12.06
9786315670824,12.06
9786315666780,12.06
9786315625312,12.06
9786316728340,12.06
9786315849275,12.06
9786316712004,12.06
9786316666260,12.06
9786312358862,12.06
9786316615244,12.06
9786314374761,12.06
9786316606846,12.06
9786307938451,12.06
9786309899729,12.06
9786310108605,12.06
9786309761873,12.06
9786312975601,12.06
9786314715496,12.06
9786317009196,12.06
9786310046976,12.06
9786309761866,12.06
9786313102556,12.06
9786309899682,12.06
9786317009288,12.06
9786315604614,12.06
9786316184283,12.06
9786316177148,12.06
9786307133764,12.06
9786310801186,12.06
9786315128356,12.06
9786310108582,12.06
9786312750598,12.06
9786311291917,12.06
9786315134111,12.06
9786315662768,12.06
9786317089556,12.06
9786316893666,12.07
9786317431539,12.07
9786317459939,12.07
9786317321731,12.07
9786317322110,12.07
9786317459946,12.07
9786317360112,12.07
9786317430105,12.07
9786317226814,12.07
9786314939465,12.07
9786317517691,12.07
9786315223754,12.07
9786317322059,12.07
9786314725303,12.07
9786316947215,12.07
9786314911782,12.07
9786317389854,12.08
9786316145925,12.09
9786315443510,12.09
9786317137806,12.1
9786317300729,12.13
9786317127876,12.13
9786317285040,12.13
9786317188389,12.13
9786317227927,12.13
9786317318861,12.13
9786317188921,12.13
9786317191044,12.13
9786317163874,12.13
9786317175082,12.13
9786317085169,12.13
9786317285095,12.13
9786317107045,12.13
9786317162891,12.13
9786317017993,12.13
9786317066335,12.13
9786317009370,12.13
9786317209930,12.13
9786316613783,12.13
9786317263567,12.13
9786316824059,12.13
9786317106970,12.13
9786317046276,12.13
9786316893307,12.13
9786317263543,12.13
9786317273832,12.13
9786317122314,12.13
9786317168886,12.13
9786317107038,12.13
9786317261914,12.13
9786316800787,12.13
9786316977403,12.13
9786317067547,12.13
9786316980120,12.13
9786317116900,12.13
9786317122550,12.13
9786317120105,12.13
9786317309050,12.13
9786317234222,12.13
9786317106994,12.13
9786317078758,12.13
9786317094079,12.13
9786316971401,12.13
9786314794118,12.13
9786315496387,12.13
9786316780140,12.13
9786316153531,12.13
9786316886071,12.13
9786315797934,12.13
9786314612689,12.13
9786316476333,12.13
9786316171603,12.13
9786314698553,12.13
9786317241695,12.13
9786317157569,12.13
9786315919275,12.13
9786316739933,12.13
9786316910714,12.13
9786315242151,12.13
9786315258671,12.13
9786314513221,12.13
9786306284771,12.13
9786317085152,12.13
9781419875137,12.16
9781419899836,12.16
9781419824647,12.16
9780790792330,12.16
9781419849206,12.16
9780780697331,12.16
9781419890550,12.16
9780790765327,12.16
9780780648722,12.16
9786315909290,12.16
9780780668140,12.16
9781419803543,12.16
9786315697142,12.16
9786311720127,12.16
9786312129950,12.16
9786315800207,12.16
9786312219088,12.16
9786310430621,12.16
9786312577072,12.16
9780780697270,12.16
9780780675377,12.16
9786311719848,12.16
9780780696365,12.16
9786315757396,12.16
9781419886348,12.16
9781419885341,12.16
9780780685000,12.16
9780780697287,12.16
9786313960798,12.16
9786312577010,12.16
9781419886294,12.16
9780780668157,12.16
9780790789200,12.16
9786310430584,12.16
9786317086210,12.16
9786315464362,12.16
9786316055606,12.16
9780790747774,12.16
9786314393304,12.16
9781419802577,12.16
9786314593421,12.16
9786317145047,12.22
9786317199095,12.22
9786316885142,12.22
9786317203310,12.22
9786316977168,12.22
9786317167360,12.22
9786317175471,12.22
9786316977120,12.22
9786316802309,12.22
9786314789015,12.22
9786316922021,12.22
9786316179135,12.22
9786314841126,12.22
9786313616152,12.22
9786316867995,12.22
9786311987490,12.22
9786316178817,12.22
9786316862693,12.22
9781435963313,12.22
9781435989467,12.22
9781424884889,12.22
9781404946910,12.22
9786316164339,12.22
9786317201545,12.22
9781404972575,12.22
9781404956575,12.22
9786317153462,12.31
9786317273757,12.31
9786317294981,12.31
9786317405707,12.31
9786317452060,12.31
9786317203150,12.31
9786317352018,12.31
9786317504400,12.31
9786317216419,12.31
9786317458505,12.31
9786317362802,12.31
9786317405653,12.31
9786317114982,12.31
9786317429857,12.31
9786317484580,12.31
9786317295056,12.31
9786317219861,12.31
9786317370524,12.31
9786317352193,12.31
9786317539693,12.31
9786317496231,12.31
9786317452046,12.31
9786317424814,12.31
9786317438033,12.31
9786317326798,12.31
9786317352216,12.31
9786317504073,12.31
9786317505032,12.31
9786317122260,12.31
9786317404632,12.31
9786317383388,12.31
9786317352179,12.31
9786316980434,12.31
9786317346390,12.31
9786317452107,12.31
9786317427235,12.31
9786317352155,12.31
9786317383289,12.31
9786317452206,12.31
9786317503038,12.31
9786317383357,12.31
9786317418196,12.31
9786317383364,12.31
9786317587106,12.31
9786317452183,12.31
9786317078666,12.31
9786317429925,12.31
9786316918604,12.31
9786317452176,12.31
9786317106819,12.31
9786317106758,12.31
9786315785337,12.31
9786316953919,12.31
9786317539754,12.31
9786317504066,12.31
9786316980595,12.31
9786317563773,12.31
9786317078291,12.31
9786309792358,12.32
9780738904900,12.32
9786314739089,12.38
9786315123788,12.38
9786316946713,12.38
9786315169342,12.38
9786313454044,12.38
9786316869944,12.38
9786315104190,12.38
9786314738570,12.38
9786314295387,12.38
9786314964573,12.38
9786314287665,12.38
9786317225473,12.38
9786317343535,12.38
9786313454051,12.38
9786314738488,12.38
9786314738419,12.38
9786313943036,12.38
9780788875472,12.38
9786315557354,12.38
9786315104183,12.38
9780788876936,12.38
9786315949050,12.38
9786314295165,12.38
9786314730130,12.38
9786315104251,12.38
9786315207822,12.38
9786315582646,12.38
9786315712975,12.38
9786316154552,12.38
9786315585456,12.38
9786317343511,12.38
9786316078780,12.38
9786316078780,12.38
9786314698768,12.38
9786317443211,12.38
9786315135521,12.38
9786316397331,12.38
9786316404121,12.38
9780788824098,12.38
9786314663667,12.38
9786314757663,12.38
9786315083051,12.38
9786316404152,12.38
9786311777275,12.38
9780788845659,12.38
9786316404114,12.38
9786315582639,12.38
9786314516581,12.38
9786316404145,12.38
9786315083129,12.38
9786317443235,12.38
9786316078742,12.38
9786316067821,12.38
9786313614264,12.38
9786314448844,12.38
9786316035233,12.38
9786315083082,12.38
9786316397362,12.38
9780788858253,12.38
9780788874024,12.38
9786311218457,12.38
9786313614240,12.38
9786313789634,12.38
9786313789832,12.38
9786313848157,12.38
9786314152253,12.38
9786314698706,12.38
9786314757656,12.38
9786313799664,12.38
9786313667284,12.38
9786314964658,12.38
9786315135545,12.38
9786315208164,12.38
9786315309342,12.38
9786315526077,12.38
9786315659478,12.38
9786316550620,12.38
9786316581525,12.38
9786315541124,12.38
9786315671487,12.38
9786313526529,12.38
9786315545795,12.38
9786313712212,12.38
9786316564122,12.38
9786314698744,12.38
9786313944439,12.38
9786315046834,12.38
9780788897382,12.38
9786315083068,12.38
9786315800009,12.38
9780788885372,12.38
9786314448837,12.38
9786317008663,12.38
9786317008694,12.38
9786316271983,12.38
9786315870101,12.38
9780788888038,12.38
9786313944422,12.38
9786316067845,12.38
9786315103162,12.38
9786306953813,12.38
9786314672614,12.38
9786315580888,12.38
9786316061157,12.38
9786316629302,12.38
9780788605994,12.47
9786317329010,12.56
9786317311015,12.65
9786317499478,12.65
9786313618552,12.65
9786310530246,12.69
9786316606600,12.75
9786317024021,12.75
9786311615713,12.75
9786314786885,12.75
9786314869250,12.75
9786315797910,12.76
9786317020122,12.83
9786316773364,12.83
9786316630612,12.83
9786317346345,12.83
9786317117709,12.83
9786316586247,12.83
9786317285118,12.83
9786317310858,12.83
9786317294967,12.83
9786317311046,12.83
9786317485266,12.83
9786316970725,12.83
9786316198211,12.83
9786317046313,12.83
9786315043925,12.83
9786316840851,12.83
9786317384408,12.83
9786317346369,12.83
9786316188052,12.83
9786314604806,12.83
9786317343566,12.83
9786317309197,12.83
9786316756640,12.83
9786317270787,12.83
9786316881335,12.83
9786316157164,12.83
9786316899378,12.83
9786317472594,12.83
9786317309241,12.83
9786316189264,12.83
9786317241558,12.83
9786316492630,12.83
9786317241572,12.83
9786317409392,12.83
9780783240282,12.83
9786316570154,12.83
9786316809322,12.83
9786317009332,12.83
9786317600690,12.83
9786316803351,12.83
9786317503939,12.83
9786317503946,12.83
9786317175129,12.93
9786317227972,12.93
9786316983343,12.93
9786316982490,12.93
9786317022805,12.93
9786317017856,12.93
9786317284982,12.93
9786317318427,12.93
9786317089020,12.93
9786317116221,12.93
9786317175143,12.93
9786316346759,12.93
9786315162800,12.93
9786317026223,12.93
9786316967077,12.93
9786317318489,12.93
9786314659530,12.93
9786317199866,12.93
9786315245886,12.93
9786317048126,12.93
9786317487611,12.93
9786317512689,12.93
9786316675095,12.93
9780741130624,12.93
9786317409279,12.93
9786317287532,13
9786317287549,13
9786317565180,13
9786317357242,13
9786317160712,13
9786317260139,13
9786316571663,13
9786316971500,13
9786316559449,13
9786316991300,13
9786316571618,13
9786316991270,13
9786316571625,13
9786316973320,13
9786316973344,13
9786316971494,13
9786315557002,13
9786316583147,13
9786316583161,13
9786316763235,13.13
9786316824035,13.13
9786316903426,13.13
9786316730909,13.13
9786316910851,13.13
9786316378187,13.13
9786316800824,13.13
9786316840912,13.13
9786317022492,13.17
9786309498472,13.17
9786316682192,13.19
9781419899454,13.19
9786315909245,13.19
9786315108990,13.19
9781419897535,13.19
9780790765341,13.19
9781419819162,13.19
9780790787527,13.19
9781419824371,13.19
9781419805769,13.19
9780780692862,13.19
9781419839665,13.19
9786311475843,13.19
9786315656354,13.19
9781419844683,13.19
9786308681554,13.19
9786316428370,13.19
9780780690516,13.19
9781419816857,13.19
9786317105195,13.19
9786315006128,13.19
9781419833182,13.19
9786315185410,13.19
9786315263989,13.19
9781622248407,13.19
9781419899393,13.19
9781419847271,13.19
9786316062406,13.19
9781419844706,13.19
9786312707318,13.19
9786316952219,13.2
9786317237872,13.2
9786317067127,13.2
9786317011793,13.2
9786317203297,13.2
9786317212275,13.2
9786316823939,13.2
9786317081246,13.2
9786312406419,13.2
9786316747402,13.2
9786317099845,13.2
9786317227651,13.2
9786311627914,13.2
9786316618047,13.2
9781419837890,13.2
9786317351912,13.2
9786317379398,13.2
9786317394643,13.2
9786317426634,13.2
9786316858337,13.2
9786312312727,13.2
9786317116153,13.2
9781622242771,13.2
9786316885166,13.2
9786316465962,13.2
9786317035850,13.2
9786317449138,13.2
9786316918895,13.2
9786316985330,13.2
9786317244368,13.2
9786317441774,13.2
9786317166059,13.2
9786317208285,13.2
9786316702012,13.2
9786317207714,13.2
9786317212169,13.2
9786315126727,13.2
9786317394667,13.2
9786317025813,13.2
9786317361850,13.2
9786316877208,13.2
9786317207424,13.2
9780780694507,13.2
9786317048997,13.2
9780780685925,13.2
9780780682788,13.2
9786315264115,13.2
9786315438035,13.2
9786316920287,13.2
9780780690578,13.2
9786315762444,13.2
9781419829819,13.2
9786316917386,13.2
9786317512375,13.2
9780783119304,13.2
9786316920355,13.2
9781419844508,13.2
9780780693081,13.2
9786317274112,13.2
9786317362062,13.2
9786317426535,13.2
9786317176973,13.2
9786315699887,13.2
9780780690370,13.2
9786317076693,13.2
9786317029743,13.2
9786315847134,13.2
9786315189968,13.2
9786311915417,13.2
9786317319608,13.2
9786316837745,13.2
9786317464254,13.2
9780780690868,13.2
9786315878480,13.2
9780780683655,13.2
9786316314604,13.2
9786317393226,13.2
9786317502987,13.2
9786317029736,13.2
9786317362048,13.2
9786317312876,13.2
9786316915917,13.2
9781622241286,13.2
9781419857287,13.2
9781624040153,13.2
9786317339941,13.2
9780780670235,13.2
9786313053209,13.2
9786317320611,13.2
9786316557391,13.2
9780780662872,13.2
9786317156432,13.2
9786317052949,13.2
9786317244450,13.2
9786317048010,13.2
9786317504219,13.2
9781622242764,13.2
9780780662568,13.2
9786317289802,13.2
9786316951533,13.2
9786317049000,13.2
9786311881729,13.2
9786315874031,13.2
9786316734662,13.2
9781622243198,13.2
9786317339910,13.2
9781419843082,13.2
9786317144958,13.2
9786316702616,13.2
9786312592648,13.2
9780780684911,13.2
9780780660144,13.2
9786317203280,13.2
9786315696633,13.2
9781419833915,13.2
9786317362055,13.2
9786315109010,13.2
9786315437939,13.2
9786316317711,13.2
9786317464278,13.2
9786317029729,13.2
9780780694408,13.2
9780780691049,13.2
9786317351943,13.75
9786317302723,13.75
9786317302730,13.75
9786316980557,13.75
9786317130838,13.75
9786317070691,13.75
9786317191020,13.75
9786317153479,13.75
9786317246287,13.75
9786317246294,13.75
9786316599797,13.75
9786317481305,13.75
9786317072374,13.75
9786317191037,13.75
9786317011519,13.75
9786317038943,13.75
9786317130845,13.75
9786316946799,13.75
9786316973313,13.75
9786317212244,13.75
9786316970657,13.75
9786317078697,13.75
9786316973375,13.75
9786316747648,13.75
9786317122635,13.75
9786317114999,13.75
9786317243262,13.75
9786316975256,13.75
9786315785351,13.75
9786316764430,13.75
9786317035997,13.75
9786316846679,13.75
9786316345707,13.75
9786317033993,13.75
9786316763266,13.75
9786317224308,13.75
9786317067554,14.04
9786317592889,14.3
9786316726421,14.71
9786317066311,14.71
9786317371101,14.85
9786313600199,14.85
9786317570849,14.85
9786317580480,15.37
9786317384798,15.39
9786317484511,15.55
9786317198951,15.8
9786317492011,15.8
9786317452404,15.8
9786317414594,15.8
9786316880499,16.5
9786316880505,16.5
9786316880536,16.5
