ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9780375714719,"$2.00 ","533,241",12.27,"529,531",9.84,"1,311,036",8.96,"399,524",12.51,0,-1.8,"344,641",2.7,"345,252",12.07,"133,406",-2.79,0,-1.8,"697,198",17.45
9780134167398,"$3.00 ","70,106",194.89,"4,739,873",266.56,"4,498,877",-9.18,-1,205.58,"1,391,877",210.26,-1,207.13,-1,-9.18,"129,462",-9.18,-1,-9.18,"261,376",257.47
9780134467221,"$1.75 ","1,596,628",213.57,-1,291.1,-1,-9.18,-1,-9.18,-1,-9.18,0,-6.94,-1,-9.18,0,-6.94,-1,-9.18,-1,-9.18
9780385348430,"$0.50 ","38,766",3.41,"4,828",12.91,"102,456",3.2,"19,424",5.2,"53,726",4.35,"112,537",2.91,"28,532",5.22,"51,624",197.91,"191,689",-8.4,"196,756",9.53
9780070000506,"$3.50 ","794,753",-2.91,"200,518",-2.91,"5,290,321",33.64,"1,957,050",-2.91,-1,-2.91,-1,-2.91,-1,-2.91,-1,-2.91,-1,-2.91,"3,045,094",-2.91
9780872208759,"$4.00 ","377,709",5.39,"655,497",10.58,"1,980,143",4.79,"1,018,768",5.81,"2,013,134",1.66,-1,6.07,"1,252,338",6.07,-1,-8.4,-1,-8.4,"277,242",8.32
9780140448993,"$2.75 ","76,268",7.3,"137,591",7.73,"213,130",0.4,"444,870",0.04,"2,141,468",1.48,"701,829",0.76,"1,099,070",2.93,0,-6.94,"225,761",-7.41,"181,543",3.54
9781524921422,"$1.75 ","2,387,079",90.76,0,-5.84,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780757599958,"$1.00 ","753,882",117.47,"1,280,467",-7.69,"3,665,443",-8.79,-1,-8.79,-1,-8.79,"339,506",-8.79,-1,-8.79,0,-6.94,"656,509",-8.79,-1,-8.79
9781452267982,"$2.00 ","834,403",80.99,"1,374,346",110.47,0,-6.94,-1,80.85,-1,80.98,0,-6.94,-1,-8.4,0,-6.94,-1,-8.4,-1,106.45
9781452287300,"$2.50 ","434,956",68.36,-1,94.06,-1,-8.79,-1,68.57,-1,53.37,0,-6.94,-1,19.76,0,-6.94,-1,-8.79,-1,91.16
9781450431651,"$2.00 ","654,374",58.54,"486,639",87.28,"2,410,160",31.03,"2,007,924",57.32,"1,338,739",63.36,-1,58.33,-1,62.26,-1,1408.49,"972,548",-8.79,"468,798",83.86
9781319048877,"$2.75 ","228,190",11.35,0,-5.84,"2,270,844",8.56,0,-6.94,0,-6.94,0,-6.94,"607,113",11.23,0,-6.94,-1,-6.95,0,-6.94
9780312400873,"$3.00 ","109,242",-5.55,"312,578",-5.85,"682,294",-6.95,"1,419,738",-6.95,"1,114,873",17.17,"1,481,509",22.22,"1,439,407",-6.95,0,-6.94,0,-6.94,"727,975",-6.95
9780131893412,"$2.00 ","121,692",29.09,"1,255,056",42.02,"7,837,153",-2.32,"4,036,136",-2.32,-1,-2.32,0,-1.8,-1,-2.32,-1,-2.32,-1,-2.32,-1,-2.32
9781501395352,"$2.00 ",-1,-5.55,"402,279",108.32,"3,228,541",58.05,"369,841",60.15,"410,437",61.01,0,-6.94,"442,174",63.06,-1,1660.26,"21,172",-9.96,"394,706",101.8
9781259030796,"$3.25 ","10,668,464",-7.39,"191,910",111.09,-1,-8.79,0,-6.94,-1,-8.79,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780061189036,"$2.25 ","277,277",3.93,"316,212",7.16,"347,464",1.09,"301,740",2.8,"115,789",1.98,"332,733",-5.13,"706,762",-4.65,0,-6.94,"287,319",-7.41,"262,355",3.49
9781770460829,"$3.00 ","37,177",8.64,"191,273",13.32,"99,009",2.45,"354,463",6.07,"1,452,999",8.42,"720,544",5.2,"23,177",-2.18,-1,-8.79,"261,516",-8.79,"486,440",7.51
9781609300531,"$3.25 ","554,400",-2.52,"2,596,867",-2.52,"6,190,092",26.05,-1,33.79,-1,33.29,-1,44.77,"809,769",44.77,-1,710.11,"1,241,509",-2.52,"519,740",-2.52
9781577660613,"$2.50 ","820,117",28.76,"3,540,941",-7.3,"9,426,278",-8.4,"3,383,434",-8.4,-1,-8.4,0,-6.94,-1,-8.4,0,-6.94,-1,-8.4,-1,-8.4
9781609304010,"$2.50 ","195,984",169.71,-1,234.34,"4,440,033",115.75,-1,165.96,-1,162.2,0,-6.94,-1,195.52,-1,3486.76,-1,-9.18,"1,162,440",-9.18
9780226001395,"$5.50 ","303,894",7.42,"2,084,917",15.05,"5,045,513",4.36,"3,973,109",7.98,-1,6.92,"1,352,198",7.52,"1,308,507",7.52,-1,298.37,-1,-8.4,"2,819,165",11.76
9780132192910,"$3.00 ","749,767",-2.2,"881,228",-2.2,"4,861,005",-2.2,-1,-2.2,"2,719,802",-2.2,-1,-2.2,-1,-2.2,0,-1.8,-1,-2.2,-1,-2.2
9780679776390,"$5.00 ","18,582",5.53,"48,233",12.58,"14,643",1.08,"81,771",4.92,"48,135",5.41,"75,896",3.23,"43,800",4.57,"219,355",211.36,"108,003",-7.41,"86,189",-7.41
9781469833859,"$2.00 ","918,232",-3.3,"4,859,102",181.11,-1,-3.3,-1,-3.3,-1,-3.3,-1,-3.3,-1,-3.3,-1,-3.3,0,-1.8,-1,-3.3
9781628101652,"$4.50 ","27,821",169.32,-1,233.08,-1,-9.57,-1,-9.57,-1,-9.57,-1,-9.57,"424,043",-9.57,-1,-9.57,-1,-9.57,"411,648",-9.57
9781933895512,"$2.00 ","326,492",46.1,"1,212,394",37.8,-1,55.86,"4,584,453",51.98,-1,52.17,0,-6.94,"685,105",65.16,0,-6.94,-1,-8.79,-1,79.96
9780300190885,"$1.00 ","349,425",6.6,"504,531",8.92,"1,662,363",2.82,"580,869",10.23,-1,11.76,"398,571",-3.89,-1,8.91,"196,428",261.33,"440,972",-8.4,"186,686",7.3
9781933895468,"$3.75 ","23,289",14.04,"254,845",28.82,"846,430",19.98,"333,695",24.46,"105,390",21,"73,145",25.08,"176,890",25.08,"24,856",462.09,"65,406",-8.79,"604,026",28.99
9781938168383,"$2.00 ","456,974",-8.17,0,-5.84,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780674979680,"$3.00 ","685,840",10.96,"407,161",15.49,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,"259,741",12.63
9781938168345,"$1.50 ","58,930",-3.62,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9780804790512,"$1.50 ","347,681",16.19,"1,130,571",19.94,"3,409,030",11.97,"2,239,471",13.44,"1,853,199",13.64,"562,145",-2.48,-1,-2.48,-1,349.94,-1,-2.48,"421,514",20.02
9781935871026,"$1.50 ","667,559",-2.71,0,-1.8,"7,286,521",-2.71,-1,-2.71,-1,-2.71,-1,-2.71,-1,-2.71,0,-1.8,-1,-2.71,-1,-2.71
9780190615222,"$1.50 ","927,008",49.16,"827,609",71.97,-1,37.58,-1,48.22,-1,47.49,0,-1.8,-1,46.78,0,-1.8,-1,-2.79,-1,63.52
9780393325546,"$5.00 ","237,448",7.66,"712,959",10.37,"135,965",5.79,"164,746",10.04,"480,597",7.55,"675,082",10.1,-1,10.51,0,-1.8,0,-1.8,"2,702,047",12.79
9780195067743,"$2.00 ","132,803",20.9,"387,224",-2.87,"270,855",15.49,"155,516",20.94,"9,573",20.6,"195,742",19.51,"198,088",20.27,0,-1.8,"414,757",-2.87,"144,005",23.42
9780520292499,"$1.75 ","368,009",21.62,"1,553,151",31.17,"193,606",11.86,"204,454",18.91,"912,873",18.78,-1,22,-1,21,0,-1.8,"879,099",-2.79,"895,157",24.95
9781892765017,"$1.50 ","256,722",53.06,"3,484,282",-2.52,"10,260,634",-2.52,-1,-2.52,-1,-2.52,-1,-2.52,-1,-2.52,-1,-2.52,-1,-2.52,-1,-2.52
9781892765437,"$2.00 ","52,035",73.3,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9781892765505,"$1.75 ","476,764",-2.71,"1,202,339",-2.71,"8,709,005",-2.71,0,-1.8,-1,-2.71,0,-1.8,0,-1.8,0,-1.8,-1,-2.71,0,-1.8
9781269597425,"$5.00 ","Invalid ISBN Provided"
9781418001339,"$5.50 ","785,721",79.1,-1,117.23,"10,667,704",49.18,-1,59.38,-1,82.14,-1,54.91,-1,58.47,-1,1590.83,-1,-2.67,-1,102.16
