ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781684122646,3.7,"4,297,741",-2.456772594,-1,-8.063123072,"1,774,266",-6.490746144,-1,-3.099246144,-1,-5.606746144,-1,-5.309246144,-1,-5.708746144,-1,96.418753856,-1,-8.207746144,-1,-1.509746144
9781684122660,3.7,"5,723,717",-4.537717147,-1,-0.921996336,-1,-4.023492672,-1,-3.130992672,-1,-2.918492672,-1,-3.606992672,-1,-3.275492672,-1,88.082507328,-1,-8.239492672,-1,-1.541492672
9781684122677,3.7,"4,834,248",-3.401889106,-1,-1.447746528,-1,-3.765993056,-1,-2.448493056,-1,-2.898993056,-1,-1.717493056,-1,-2.643993056,-1,88.340006944,-1,-7.981993056,-1,-1.283993056
9781684122684,3.7,"5,214,407",-2.456772594,-1,-1.560623072,-1,-5.742746144,-1,-2.674246144,-1,-3.090746144,-1,-1.900746144,-1,-2.835746144,-1,98.832753856,-1,-8.207746144,-1,-2.028246144
9781684122691,3.7,"1,068,826",-2.445969956,"3,282,901",-1.535931328,"1,792,622",-3.942362656,-1,-2.624862656,-1,-3.041362656,-1,-2.786362656,-1,-2.786362656,-1,98.610137344,-1,-8.158362656,-1,-1.460362656
9781684122707,3.7,"1,714,692",-2.452914509,-1,-8.054304592,-1,-3.880609184,-1,-2.656609184,-1,-3.073109184,-1,-2.818109184,-1,-2.818109184,"257,011",104.188390816,-1,-8.190109184,-1,-1.483609184
9781684122714,3.7,"685,091",-2.456772594,"394,030",-1.560623072,-1,-3.949246144,-1,-2.674246144,-1,-3.090746144,-1,-8.207746144,-1,-2.835746144,-1,-8.207746144,-1,-8.207746144,-1,-1.509746144
9781684122745,3.7,"3,457,743",-2.452914509,-1,-8.054304592,-1,-6.167109184,-1,-3.081609184,-1,-3.073109184,-1,-3.226109184,-1,-3.226109184,-1,98.578390816,-1,-8.190109184,-1,-1.492109184
9780060806187,3.7,"1,832,420",-3.441238886,"5,058,976",-2.096403168,"9,107,393",-9.961306336,"1,882,756",-9.961306336,"2,976,211",-4.886806336,-1,-4.589306336,-1,-9.961306336,-1,-9.961306336,-1,-9.961306336,"1,219,165",-3.229306336
9780194232173,6.17,"12,354,889",-10.458717147,"3,832,278",-10.548996336,"5,814,030",-10.709492672,-1,-10.709492672,"1,630,234",-10.709492672,-1,-10.709492672,-1,-10.709492672,-1,-10.709492672,-1,-10.709492672,"672,896",-10.709492672
9780373208555,3.7,"5,284,298",-3.322409868,-1,-2.887293984,-1,-5.091587968,-1,-3.884587968,-1,-4.318087968,-1,-9.418087968,-1,-9.418087968,-1,-9.418087968,-1,-9.418087968,-1,-2.771087968
9780373208609,3.7,"5,730,206",-3.562627015,-1,-3.04779032,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064
9780373208739,3.7,"6,107,676",-3.322409868,-1,-2.887293984,-1,-5.100087968,-1,-3.884587968,-1,-4.258587968,-1,-4.046087968,-1,-4.046087968,-1,97.792412032,-1,-9.418087968,-1,-2.618087968
9780373208746,3.7,"7,846,987",-3.765965315,-1,-2.87142072,-1,-5.06834144,-1,-3.85284144,-1,-4.22684144,-1,-4.01434144,-1,-4.01434144,-1,89.20515856,-1,-9.38634144,-1,-2.60334144
